Accident Ref.,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped. Location,Ped. Movement,Mode of Travel, 
48170197428,CITY OF LONDON,0,530970,181610,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170197460,CITY OF LONDON,0,532680,180900,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170197465,CITY OF LONDON,0,533600,181180,1,2 Passenger,2 Female,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
48170197518,CITY OF LONDON,0,533070,181460,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170198178,CITY OF LONDON,0,531600,181360,2,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170198178,CITY OF LONDON,0,531600,181360,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170198178,CITY OF LONDON,0,531600,181360,3,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170198294,CITY OF LONDON,0,532640,181500,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170198361,CITY OF LONDON,0,531380,181160,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170200025,CITY OF LONDON,0,532540,181640,1,1 Driver/Rider,1 Male,25-59,58,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170200054,CITY OF LONDON,0,532730,181120,1,3 Pedestrian,2 Female,25-59,25,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
48170200083,CITY OF LONDON,0,532680,181170,1,3 Pedestrian,2 Female,16-24,24,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
48170200397,CITY OF LONDON,0,533170,181570,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170201439,CITY OF LONDON,0,531590,181450,2,3 Pedestrian,1 Male,25-59,30,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
48170201439,CITY OF LONDON,0,531590,181450,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170201760,CITY OF LONDON,0,533680,180910,1,3 Pedestrian,1 Male,25-59,46,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170201807,CITY OF LONDON,0,532590,180930,1,3 Pedestrian,2 Female,25-59,37,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian, 
48170203308,CITY OF LONDON,0,533530,181250,1,1 Driver/Rider,2 Female,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170203673,CITY OF LONDON,0,532870,180830,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170203680,CITY OF LONDON,0,532840,181540,1,3 Pedestrian,2 Female,25-59,49,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
48170204572,CITY OF LONDON,0,533680,181320,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170204635,CITY OF LONDON,0,531640,180990,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170204652,CITY OF LONDON,0,533220,181440,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170205773,CITY OF LONDON,0,533370,181930,1,1 Driver/Rider,1 Male,25-59,26,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170206608,CITY OF LONDON,0,532500,180810,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170206854,CITY OF LONDON,0,533630,180170,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170207252,CITY OF LONDON,0,531720,181450,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170209121,CITY OF LONDON,0,532640,181100,1,1 Driver/Rider,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170211130,CITY OF LONDON,0,532770,180930,1,3 Pedestrian,2 Female,16-24,19,1,3 Slight,09 In Road - Not Crossing,8 In Rd Back To Traffic,1 Pedestrian, 
48170211323,CITY OF LONDON,0,531570,181570,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170211504,CITY OF LONDON,0,531380,181170,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170211525,CITY OF LONDON,0,533080,180670,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170212214,CITY OF LONDON,0,533310,181630,1,3 Pedestrian,2 Female,25-59,50,1,3 Slight,04 Crossing Road Within 50m Xing,2 From Drivers N/Side Msk,1 Pedestrian, 
48170212254,CITY OF LONDON,0,532730,181620,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170212273,CITY OF LONDON,0,532100,182020,1,1 Driver/Rider,2 Female,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170212342,CITY OF LONDON,0,531640,180990,1,3 Pedestrian,2 Female,25-59,35,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
48170212352,CITY OF LONDON,0,533740,180450,1,3 Pedestrian,1 Male,25-59,58,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
48170213002,CITY OF LONDON,0,531355,181430,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170213134,CITY OF LONDON,0,532970,180960,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170213145,CITY OF LONDON,0,531670,180930,1,1 Driver/Rider,1 Male,25-59,27,1,2 Serious,-2 Unknown,-2 N/A,5 Taxi, 
48170213485,CITY OF LONDON,0,533380,181930,1,1 Driver/Rider,2 Female,60+,64,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170213485,CITY OF LONDON,0,533380,181930,2,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170219763,CITY OF LONDON,0,533210,181450,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170219859,CITY OF LONDON,0,532870,180840,1,1 Driver/Rider,2 Female,25-59,55,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170219908,CITY OF LONDON,0,531800,181410,1,1 Driver/Rider,2 Female,25-59,35,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170221396,CITY OF LONDON,0,533470,181120,1,1 Driver/Rider,1 Male,16-24,24,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170221777,CITY OF LONDON,0,532490,180800,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170221799,CITY OF LONDON,0,533040,181140,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170222048,CITY OF LONDON,0,532850,180720,1,3 Pedestrian,2 Female,25-59,51,1,2 Serious,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
48170222057,CITY OF LONDON,0,533070,181250,1,2 Passenger,2 Female,60+,60,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
48170222776,CITY OF LONDON,0,532850,180860,1,3 Pedestrian,2 Female,25-59,25,1,2 Serious,04 Crossing Road Within 50m Xing,2 From Drivers N/Side Msk,1 Pedestrian, 
48170222859,CITY OF LONDON,0,532550,181300,1,1 Driver/Rider,2 Female,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170223772,CITY OF LONDON,0,532690,181440,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170224941,CITY OF LONDON,0,533220,180950,1,3 Pedestrian,1 Male,25-59,30,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170225066,CITY OF LONDON,0,531800,180950,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170225364,CITY OF LONDON,0,532840,181530,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170226274,CITY OF LONDON,0,533150,180790,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170226405,CITY OF LONDON,0,533600,181180,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170226556,CITY OF LONDON,0,533060,181450,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170226566,CITY OF LONDON,0,533380,181920,1,2 Passenger,1 Male,0-15,2,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
48170226577,CITY OF LONDON,0,532590,181790,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170226595,CITY OF LONDON,0,531640,181070,1,1 Driver/Rider,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170226595,CITY OF LONDON,0,531640,181070,2,3 Pedestrian,1 Male,16-24,22,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170227076,CITY OF LONDON,0,533480,181110,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170227149,CITY OF LONDON,0,532730,181130,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170227149,CITY OF LONDON,0,532730,181130,2,3 Pedestrian,2 Female,25-59,34,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
48170227161,CITY OF LONDON,0,531280,181170,1,3 Pedestrian,1 Male,25-59,42,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
48170227174,CITY OF LONDON,0,533210,180640,2,3 Pedestrian,2 Female,25-59,39,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170227174,CITY OF LONDON,0,533210,180640,1,1 Driver/Rider,1 Male,25-59,40,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170227253,CITY OF LONDON,0,532920,180840,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170227311,CITY OF LONDON,0,532690,181440,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170228377,CITY OF LONDON,0,532410,181170,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170228385,CITY OF LONDON,0,531650,181710,1,2 Passenger,2 Female,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170228385,CITY OF LONDON,0,531650,181710,2,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170228592,CITY OF LONDON,0,532710,181560,2,2 Passenger,2 Female,0-15,14,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170228592,CITY OF LONDON,0,532710,181560,1,1 Driver/Rider,1 Male,25-59,47,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170230049,CITY OF LONDON,0,532650,181280,1,1 Driver/Rider,2 Female,25-59,33,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170230109,CITY OF LONDON,0,532430,180810,1,1 Driver/Rider,1 Male,16-24,21,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170230124,CITY OF LONDON,0,531790,180850,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170231357,CITY OF LONDON,0,531600,181360,2,3 Pedestrian,1 Male,25-59,30,1,2 Serious,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
48170231357,CITY OF LONDON,0,531600,181360,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170231362,CITY OF LONDON,0,532180,181060,1,3 Pedestrian,1 Male,16-24,23,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170231430,CITY OF LONDON,0,532470,181220,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170231437,CITY OF LONDON,0,532430,180840,2,3 Pedestrian,2 Female,25-59,30,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170231437,CITY OF LONDON,0,532430,180840,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170231843,CITY OF LONDON,0,531200,180820,1,1 Driver/Rider,2 Female,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170231855,CITY OF LONDON,0,532970,180960,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170231870,CITY OF LONDON,0,532260,182180,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170231926,CITY OF LONDON,0,532430,180820,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170231926,CITY OF LONDON,0,532430,180820,2,2 Passenger,2 Female,25-59,49,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170231941,CITY OF LONDON,0,531630,181230,1,3 Pedestrian,1 Male,25-59,54,1,3 Slight,09 In Road - Not Crossing,8 In Rd Back To Traffic,1 Pedestrian, 
48170232050,CITY OF LONDON,0,531650,180990,1,3 Pedestrian,2 Female,0-15,15,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
48170232065,CITY OF LONDON,0,533600,181180,1,3 Pedestrian,2 Female,16-24,19,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170232365,CITY OF LONDON,0,532780,181770,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170232399,CITY OF LONDON,0,532660,181120,1,3 Pedestrian,1 Male,60+,62,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170232836,CITY OF LONDON,0,531390,180830,1,1 Driver/Rider,1 Male,25-59,44,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170235095,CITY OF LONDON,0,531640,181110,1,1 Driver/Rider,1 Male,25-59,36,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170235105,CITY OF LONDON,0,532849,180856,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170235159,CITY OF LONDON,0,531780,180830,1,1 Driver/Rider,2 Female,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170235165,CITY OF LONDON,0,532720,181550,1,2 Passenger,2 Female,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
48170235193,CITY OF LONDON,0,532030,181500,1,1 Driver/Rider,1 Male,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170236877,CITY OF LONDON,0,531710,181630,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170236885,CITY OF LONDON,0,533740,181260,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170237098,CITY OF LONDON,0,532420,180830,1,3 Pedestrian,2 Female,16-24,21,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170237123,CITY OF LONDON,0,532088,181919,1,3 Pedestrian,1 Male,25-59,52,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
48170237195,CITY OF LONDON,0,531600,181360,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170237312,CITY OF LONDON,0,531380,181170,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170237333,CITY OF LONDON,0,532200,181400,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170237344,CITY OF LONDON,0,532190,181100,1,3 Pedestrian,1 Male,25-59,30,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
48170247657,CITY OF LONDON,0,531940,181770,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170248046,CITY OF LONDON,0,533070,181450,1,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170248076,CITY OF LONDON,0,533400,181360,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170248256,CITY OF LONDON,0,533070,181470,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170248267,CITY OF LONDON,0,531780,180840,2,1 Driver/Rider,1 Male,25-59,56,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170248267,CITY OF LONDON,0,531780,180840,1,1 Driver/Rider,1 Male,60+,71,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170248510,CITY OF LONDON,0,531640,181060,1,1 Driver/Rider,2 Female,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170248522,CITY OF LONDON,0,532670,181110,1,3 Pedestrian,1 Male,25-59,42,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170248824,CITY OF LONDON,0,533200,181140,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170248831,CITY OF LONDON,0,532650,181280,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170248835,CITY OF LONDON,0,531660,180890,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170248850,CITY OF LONDON,0,532860,180840,1,1 Driver/Rider,1 Male,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170249970,CITY OF LONDON,0,533020,181650,1,3 Pedestrian,1 Male,16-24,23,1,2 Serious,10 Unknown,9 Unknown Or Other,1 Pedestrian, 
48170249978,CITY OF LONDON,0,532790,181530,1,1 Driver/Rider,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170249996,CITY OF LONDON,0,533540,181240,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170250034,CITY OF LONDON,0,533210,181450,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170250080,CITY OF LONDON,0,531170,181130,1,3 Pedestrian,2 Female,25-59,59,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170250107,CITY OF LONDON,0,533370,181790,1,3 Pedestrian,1 Male,25-59,45,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
48170250123,CITY OF LONDON,0,532640,181120,1,3 Pedestrian,1 Male,25-59,57,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170250134,CITY OF LONDON,0,533180,180950,1,3 Pedestrian,2 Female,16-24,24,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
48170253676,CITY OF LONDON,0,532340,181350,1,3 Pedestrian,2 Female,25-59,40,1,2 Serious,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
48170253703,CITY OF LONDON,0,532370,180630,1,1 Driver/Rider,1 Male,25-59,42,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170253766,CITY OF LONDON,0,533480,181120,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170253937,CITY OF LONDON,0,532690,180890,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170256893,CITY OF LONDON,0,533340,181670,1,3 Pedestrian,1 Male,25-59,53,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170256913,CITY OF LONDON,0,531800,181410,1,3 Pedestrian,1 Male,25-59,36,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
48170257031,CITY OF LONDON,0,531980,180940,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170257041,CITY OF LONDON,0,532600,181800,1,3 Pedestrian,1 Male,25-59,42,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
48170257915,CITY OF LONDON,0,532880,180770,1,3 Pedestrian,1 Male,25-59,57,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
48170257925,CITY OF LONDON,0,532850,180870,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170257953,CITY OF LONDON,0,532350,180980,1,3 Pedestrian,1 Male,0-15,10,1,2 Serious,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
48170258066,CITY OF LONDON,0,532090,181840,1,3 Pedestrian,1 Male,25-59,50,1,2 Serious,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
48170258100,CITY OF LONDON,0,531510,180840,1,1 Driver/Rider,2 Female,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170258821,CITY OF LONDON,0,532670,181110,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170258892,CITY OF LONDON,0,532840,180720,1,1 Driver/Rider,1 Male,16-24,24,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170258915,CITY OF LONDON,0,532470,181170,1,3 Pedestrian,2 Female,25-59,45,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
48170258965,CITY OF LONDON,0,531400,181580,1,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170259978,CITY OF LONDON,0,532710,181570,4,2 Passenger,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170259978,CITY OF LONDON,0,532710,181570,2,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170259978,CITY OF LONDON,0,532710,181570,5,2 Passenger,2 Female,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170259978,CITY OF LONDON,0,532710,181570,3,2 Passenger,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170259978,CITY OF LONDON,0,532710,181570,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170259993,CITY OF LONDON,0,531420,181170,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170260749,CITY OF LONDON,0,532640,181270,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170260844,CITY OF LONDON,0,531380,181170,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170260979,CITY OF LONDON,0,532660,181580,1,3 Pedestrian,2 Female,25-59,29,1,3 Slight,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
48170261354,CITY OF LONDON,0,532730,181580,1,2 Passenger,1 Male,25-59,56,1,3 Slight,-2 Unknown,-2 N/A,5 Taxi, 
48170261611,CITY OF LONDON,0,531570,181570,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170261733,CITY OF LONDON,0,532710,181560,1,1 Driver/Rider,1 Male,25-59,58,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
48170263961,CITY OF LONDON,0,532720,181120,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170263961,CITY OF LONDON,0,532720,181120,2,3 Pedestrian,2 Female,25-59,25,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
48170273297,CITY OF LONDON,0,532180,181570,1,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
48170273303,CITY OF LONDON,0,533540,180850,1,1 Driver/Rider,1 Male,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
48170273307,CITY OF LONDON,0,532720,181550,1,1 Driver/Rider,1 Male,25-59,36,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
48170273322,CITY OF LONDON,0,533250,181530,1,3 Pedestrian,1 Male,25-59,33,1,3 Slight,04 Crossing Road Within 50m Xing,1 From Drivers N/Side,1 Pedestrian, 
